,NOME,TELEFONE,CATEGORIA,SUBCATEGORIA,CIDADE,UF,EMAIL,EMPRESA,STATUS,ULTIMA_COMPRA,ORIGEM_LEAD,DATA_CADASTRO,RESPONSAVEL,PRIORIDADE,VALOR_POTENCIAL,ETAPA_FUNIL,PROXIMO_CONTATO,OBSERVACOES,TAGS,TELEFONE_2,WHATSAPP,LINKEDIN,INSTAGRAM,CARGO,,CEP,ID_CONTATO,LEAD_SCORE,RESPONSAVEL,DATA_CADASTRO,DATA_ULTIMA_INTERACAO
FALSE,Andre Oliveira,5514962220707,CLIENTE,Atacado,Tupa,SP,andre.oliveira@email.com,Atacado Souza,ATIVO,2025-08-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Alves,5517962730641,CLIENTE,Industrial,Assis,SP,larissa.alves@email.com,Industrial Almeida,VIP,2025-01-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Gomes,5515957206870,CLIENTE,Mobiliario,Maringa,PR,juliana.gomes@email.com,Mobiliario Rodrigues,NOVO,2025-03-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Martins,5514922339889,CLIENTE,Agropecuaria,Ribeirao Preto,SP,fernanda.martins@email.com,Agropecuaria Dias,NOVO,2025-07-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Carvalho,5516939197150,CLIENTE,Atacado,Paraguacu Paulista,SP,aline.carvalho@email.com,Atacado Rodrigues,NOVO,2025-11-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Oliveira,5515977684356,CLIENTE,Industrial,Presidente Prudente,SP,juliana.oliveira@email.com,Industrial Martins,ATIVO,2025-03-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Alves,5515940937285,CLIENTE,Mobiliario,Assis,SP,fernanda.alves@email.com,Mobiliario Ferreira,ATIVO,2025-07-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Carvalho,5517983278669,CLIENTE,Rural,Londrina,PR,bruno.carvalho@email.com,Rural Pereira,ATIVO,2025-11-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Rocha,5516922427384,CLIENTE,Agropecuaria,Uberlandia,MG,felipe.rocha@email.com,Agropecuaria Costa,NOVO,2025-12-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Alves,5518942607110,CLIENTE,Construcao,Londrina,PR,larissa.alves@email.com,Construcao Martins,ATIVO,2025-03-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Mendes,5514914817895,CLIENTE,Ceramica,Ourinhos,SP,ricardo.mendes@email.com,Ceramica Costa,ATIVO,2025-10-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Alves,5514990841969,CLIENTE,Ceramica,Candido Mota,SP,julia.alves@email.com,Ceramica Ferreira,NOVO,2025-02-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Rocha,5517994565208,CLIENTE,Ceramica,Rancharia,SP,ana.rocha@email.com,Ceramica Pereira,ATIVO,2025-02-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Almeida,5515993039307,CLIENTE,Rural,Candido Mota,SP,aline.almeida@email.com,Rural Rodrigues,ATIVO,2025-11-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Mendes,5517952550774,CLIENTE,Industrial,Londrina,PR,pedro.mendes@email.com,Industrial Almeida,ATIVO,2025-01-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Mendes,5518912896277,CLIENTE,Mobiliario,Tupa,SP,julia.mendes@email.com,Mobiliario Martins,ATIVO,2025-10-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Nunes,5515924619929,CLIENTE,Exportacao,Tupa,SP,fernanda.nunes@email.com,Exportacao Pereira,ATIVO,2025-05-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Souza,5515979337354,CLIENTE,Varejo,Goiania,GO,felipe.souza@email.com,Varejo Ribeiro,VIP,2025-12-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Dias,5517916571548,CLIENTE,Rural,Paraguacu Paulista,SP,andre.dias@email.com,Rural Nunes,ATIVO,2025-09-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Alves,5515997153929,CLIENTE,Pecuaria,Candido Mota,SP,felipe.alves@email.com,Pecuaria Almeida,ATIVO,2025-11-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Silva,5516969967253,CLIENTE,Agropecuaria,Ourinhos,SP,ricardo.silva@email.com,Agropecuaria Gomes,NOVO,2025-08-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Alves,5515924683919,CLIENTE,Agropecuaria,Ribeirao Preto,SP,lucas.alves@email.com,Agropecuaria Moreira,VIP,2025-04-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Moreira,5515967533404,CLIENTE,Industrial,Paraguacu Paulista,SP,fernanda.moreira@email.com,Industrial Almeida,ATIVO,2025-07-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Dias,5514919397469,CLIENTE,Atacado,Candido Mota,SP,pedro.dias@email.com,Atacado Alves,VIP,2025-04-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Nunes,5515925337958,CLIENTE,Exportacao,Piraju,SP,camila.nunes@email.com,Exportacao Rocha,ATIVO,2025-12-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Souza,5514946261055,CLIENTE,Pecuaria,Paraguacu Paulista,SP,juliana.souza@email.com,Pecuaria Nunes,NOVO,2025-02-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Dias,5514988248022,CLIENTE,Atacado,Ribeirao Preto,SP,carlos.dias@email.com,Atacado Lima,ATIVO,2025-06-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Moreira,5514923869031,CLIENTE,Varejo,Rancharia,SP,ricardo.moreira@email.com,Varejo Mendes,NOVO,2025-11-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Carvalho,5518910216260,CLIENTE,Ceramica,Paraguacu Paulista,SP,felipe.carvalho@email.com,Ceramica Souza,ATIVO,2025-04-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Gomes,5514920609691,CLIENTE,Agropecuaria,Bauru,SP,larissa.gomes@email.com,Agropecuaria Rodrigues,NOVO,2025-05-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Carvalho,5514990221456,CLIENTE,Exportacao,Tupa,SP,julia.carvalho@email.com,Exportacao Souza,ATIVO,2025-03-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Rodrigues,5515988042539,CLIENTE,Exportacao,Presidente Prudente,SP,patricia.rodrigues@email.com,Exportacao Costa,NOVO,2025-12-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Carvalho,5514990064620,CLIENTE,Ceramica,Candido Mota,SP,lucas.carvalho@email.com,Ceramica Dias,ATIVO,2025-08-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Oliveira,5518910465523,CLIENTE,Agropecuaria,Campo Grande,MS,maria.oliveira@email.com,Agropecuaria Costa,NOVO,2025-03-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Mendes,5517986112928,CLIENTE,Mobiliario,Avare,SP,camila.mendes@email.com,Mobiliario Alves,VIP,2025-02-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Gomes,5517980796694,CLIENTE,Mobiliario,Candido Mota,SP,rafael.gomes@email.com,Mobiliario Souza,VIP,2025-05-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Mendes,5514924263359,CLIENTE,Construcao,Candido Mota,SP,bruno.mendes@email.com,Construcao Ferreira,NOVO,2025-06-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Ferreira,5518962720428,CLIENTE,Industrial,Goiania,GO,ana.ferreira@email.com,Industrial Dias,NOVO,2025-09-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Almeida,5517921407138,CLIENTE,Construcao,Avare,SP,fernanda.almeida@email.com,Construcao Carvalho,ATIVO,2025-11-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Pereira,5518911013019,CLIENTE,Industrial,Piraju,SP,julia.pereira@email.com,Industrial Carvalho,ATIVO,2025-02-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Ribeiro,5514960543257,CLIENTE,Exportacao,Tupa,SP,juliana.ribeiro@email.com,Exportacao Almeida,ATIVO,2025-08-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Oliveira,5516930268731,CLIENTE,Rural,Piraju,SP,ricardo.oliveira@email.com,Rural Dias,ATIVO,2025-01-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Gomes,5516970225696,CLIENTE,Varejo,Tupa,SP,juliana.gomes@email.com,Varejo Ribeiro,ATIVO,2025-09-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Silva,5514914414244,CLIENTE,Industrial,Campo Grande,MS,larissa.silva@email.com,Industrial Ferreira,ATIVO,2025-04-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Martins,5514947495191,CLIENTE,Pecuaria,Campo Grande,MS,rafael.martins@email.com,Pecuaria Souza,ATIVO,2025-03-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Carvalho,5516928035917,CLIENTE,Rural,Ribeirao Preto,SP,julia.carvalho@email.com,Rural Rodrigues,VIP,2025-05-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Pereira,5517948432735,CLIENTE,Agropecuaria,Candido Mota,SP,patricia.pereira@email.com,Agropecuaria Rocha,ATIVO,2025-03-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Mendes,5517958596225,CLIENTE,Varejo,Uberlandia,MG,camila.mendes@email.com,Varejo Dias,VIP,2025-01-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Almeida,5515933034155,CLIENTE,Industrial,Avare,SP,bruno.almeida@email.com,Industrial Ferreira,ATIVO,2025-09-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Lima,5516949097186,CLIENTE,Mobiliario,Presidente Prudente,SP,julia.lima@email.com,Mobiliario Carvalho,ATIVO,2025-09-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Martins,5516955604314,CLIENTE,Construcao,Campo Grande,MS,andre.martins@email.com,Construcao Souza,ATIVO,2025-10-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Carvalho,5514930429497,CLIENTE,Atacado,Piraju,SP,carlos.carvalho@email.com,Atacado Dias,VIP,2025-04-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Martins,5516937627623,CLIENTE,Pecuaria,Tupa,SP,carlos.martins@email.com,Pecuaria Ribeiro,ATIVO,2025-01-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Martins,5515912872490,CLIENTE,Pecuaria,Goiania,GO,larissa.martins@email.com,Pecuaria Rodrigues,ATIVO,2025-08-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Santos,5515924693191,CLIENTE,Ceramica,Ourinhos,SP,larissa.santos@email.com,Ceramica Souza,ATIVO,2025-01-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Souza,5514975471504,CLIENTE,Rural,Londrina,PR,pedro.souza@email.com,Rural Carvalho,ATIVO,2025-04-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Almeida,5517981793491,CLIENTE,Industrial,Rancharia,SP,julia.almeida@email.com,Industrial Souza,ATIVO,2025-08-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Ribeiro,5516984867324,CLIENTE,Atacado,Avare,SP,aline.ribeiro@email.com,Atacado Lima,ATIVO,2025-09-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Dias,5518969400323,CLIENTE,Pecuaria,Presidente Prudente,SP,bruna.dias@email.com,Pecuaria Costa,NOVO,2025-06-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Moreira,5514946812459,CLIENTE,Exportacao,Presidente Prudente,SP,ricardo.moreira@email.com,Exportacao Carvalho,ATIVO,2025-12-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Martins,5515920553618,CLIENTE,Atacado,Goiania,GO,camila.martins@email.com,Atacado Martins,VIP,2025-01-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Lima,5516912918780,CLIENTE,Mobiliario,Maringa,PR,felipe.lima@email.com,Mobiliario Rocha,ATIVO,2025-04-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Moreira,5517924712632,CLIENTE,Atacado,Presidente Prudente,SP,larissa.moreira@email.com,Atacado Silva,ATIVO,2025-03-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Carvalho,5518919745060,CLIENTE,Atacado,Piraju,SP,felipe.carvalho@email.com,Atacado Alves,ATIVO,2025-01-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Alves,5514985118392,CLIENTE,Pecuaria,Londrina,PR,ana.alves@email.com,Pecuaria Nunes,NOVO,2025-08-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Dias,5516917926045,CLIENTE,Exportacao,Campo Grande,MS,rafael.dias@email.com,Exportacao Ribeiro,ATIVO,2025-12-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Alves,5515973061303,CLIENTE,Atacado,Uberlandia,MG,bruna.alves@email.com,Atacado Silva,ATIVO,2025-12-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Carvalho,5517989146670,CLIENTE,Rural,Avare,SP,maria.carvalho@email.com,Rural Pereira,ATIVO,2025-03-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Dias,5514974622229,CLIENTE,Varejo,Ourinhos,SP,camila.dias@email.com,Varejo Moreira,VIP,2025-11-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Ferreira,5515993158109,CLIENTE,Exportacao,Ribeirao Preto,SP,ricardo.ferreira@email.com,Exportacao Almeida,ATIVO,2025-11-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Almeida,5514927985657,CLIENTE,Exportacao,Uberlandia,MG,fernanda.almeida@email.com,Exportacao Ferreira,NOVO,2025-10-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Mendes,5514930850828,CLIENTE,Industrial,Bauru,SP,patricia.mendes@email.com,Industrial Ribeiro,ATIVO,2025-01-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Oliveira,5514971574840,CLIENTE,Industrial,Londrina,PR,fernanda.oliveira@email.com,Industrial Moreira,ATIVO,2025-04-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Moreira,5518942468814,CLIENTE,Varejo,Bauru,SP,lucas.moreira@email.com,Varejo Nunes,ATIVO,2025-03-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Santos,5515935242821,CLIENTE,Rural,Tupa,SP,camila.santos@email.com,Rural Oliveira,ATIVO,2025-02-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Rocha,5514962450873,CLIENTE,Rural,Marilia,SP,bruna.rocha@email.com,Rural Almeida,ATIVO,2025-07-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Mendes,5516981745795,CLIENTE,Agropecuaria,Botucatu,SP,bruno.mendes@email.com,Agropecuaria Silva,NOVO,2025-02-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Dias,5514940958891,CLIENTE,Mobiliario,Campo Grande,MS,maria.dias@email.com,Mobiliario Santos,ATIVO,2025-08-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Rocha,5516936719757,CLIENTE,Rural,Rancharia,SP,julia.rocha@email.com,Rural Costa,ATIVO,2025-01-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Alves,5514998480483,CLIENTE,Exportacao,Campo Grande,MS,lucas.alves@email.com,Exportacao Ribeiro,NOVO,2025-08-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Gomes,5517993063373,CLIENTE,Construcao,Botucatu,SP,andre.gomes@email.com,Construcao Silva,VIP,2025-01-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Ribeiro,5516966863573,CLIENTE,Ceramica,Campo Grande,MS,juliana.ribeiro@email.com,Ceramica Silva,ATIVO,2025-05-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Pereira,5517929543089,CLIENTE,Rural,Piraju,SP,carlos.pereira@email.com,Rural Dias,ATIVO,2025-10-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Silva,5518926424424,CLIENTE,Atacado,Campo Grande,MS,larissa.silva@email.com,Atacado Pereira,VIP,2025-09-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Ferreira,5515978789681,CLIENTE,Mobiliario,Goiania,GO,thiago.ferreira@email.com,Mobiliario Mendes,VIP,2025-04-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Almeida,5517932499131,CLIENTE,Agropecuaria,Paraguacu Paulista,SP,carlos.almeida@email.com,Agropecuaria Dias,ATIVO,2025-02-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Ferreira,5515987310734,CLIENTE,Exportacao,Avare,SP,joao.ferreira@email.com,Exportacao Alves,VIP,2025-07-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Almeida,5516952607007,CLIENTE,Mobiliario,Campo Grande,MS,pedro.almeida@email.com,Mobiliario Rodrigues,ATIVO,2025-02-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Silva,5516941415295,CLIENTE,Pecuaria,Londrina,PR,pedro.silva@email.com,Pecuaria Dias,ATIVO,2025-05-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Dias,5517943739212,CLIENTE,Construcao,Ourinhos,SP,larissa.dias@email.com,Construcao Nunes,ATIVO,2025-05-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Ferreira,5516911141339,CLIENTE,Varejo,Londrina,PR,ana.ferreira@email.com,Varejo Lima,NOVO,2025-01-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Gomes,5515962450243,CLIENTE,Industrial,Bauru,SP,larissa.gomes@email.com,Industrial Martins,ATIVO,2025-06-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Ferreira,5517977074620,CLIENTE,Atacado,Tupa,SP,bruno.ferreira@email.com,Atacado Almeida,ATIVO,2025-08-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Almeida,5516973580221,CLIENTE,Construcao,Goiania,GO,ricardo.almeida@email.com,Construcao Ferreira,VIP,2025-11-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Ferreira,5518971737438,CLIENTE,Pecuaria,Assis,SP,bruno.ferreira@email.com,Pecuaria Silva,VIP,2025-02-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Santos,5517937172277,CLIENTE,Ceramica,Marilia,SP,juliana.santos@email.com,Ceramica Ribeiro,ATIVO,2025-10-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Dias,5516975034424,CLIENTE,Varejo,Tupa,SP,pedro.dias@email.com,Varejo Ferreira,ATIVO,2025-08-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Costa,5514959600028,CLIENTE,Construcao,Assis,SP,lucas.costa@email.com,Construcao Gomes,ATIVO,2025-04-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Lima,5515926870587,CLIENTE,Atacado,Tupa,SP,rafael.lima@email.com,Atacado Silva,ATIVO,2025-05-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Ribeiro,5515990158227,CLIENTE,Agropecuaria,Candido Mota,SP,rafael.ribeiro@email.com,Agropecuaria Moreira,ATIVO,2025-09-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Mendes,5517986560183,CLIENTE,Mobiliario,Presidente Prudente,SP,maria.mendes@email.com,Mobiliario Martins,ATIVO,2025-10-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Rocha,5514970629715,CLIENTE,Mobiliario,Marilia,SP,julia.rocha@email.com,Mobiliario Lima,ATIVO,2025-04-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Santos,5514949951873,CLIENTE,Atacado,Maringa,PR,juliana.santos@email.com,Atacado Carvalho,ATIVO,2025-12-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Santos,5517984103856,CLIENTE,Agropecuaria,Ourinhos,SP,pedro.santos@email.com,Agropecuaria Rodrigues,ATIVO,2025-09-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Oliveira,5515995553642,CLIENTE,Pecuaria,Rancharia,SP,bruna.oliveira@email.com,Pecuaria Ferreira,NOVO,2025-12-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Oliveira,5515996712058,CLIENTE,Construcao,Assis,SP,joao.oliveira@email.com,Construcao Moreira,ATIVO,2025-07-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Souza,5517986554451,CLIENTE,Construcao,Bauru,SP,felipe.souza@email.com,Construcao Costa,ATIVO,2025-02-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Moreira,5516931633299,CLIENTE,Varejo,Rancharia,SP,aline.moreira@email.com,Varejo Gomes,ATIVO,2025-04-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Alves,5515959122480,CLIENTE,Exportacao,Goiania,GO,joao.alves@email.com,Exportacao Almeida,ATIVO,2025-10-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Lima,5517933770944,CLIENTE,Ceramica,Piraju,SP,lucas.lima@email.com,Ceramica Nunes,ATIVO,2025-08-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Almeida,5515967309213,CLIENTE,Industrial,Presidente Prudente,SP,andre.almeida@email.com,Industrial Mendes,ATIVO,2025-09-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Rodrigues,5515981109910,CLIENTE,Mobiliario,Ribeirao Preto,SP,thiago.rodrigues@email.com,Mobiliario Martins,VIP,2025-05-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Souza,5515931685599,CLIENTE,Industrial,Ourinhos,SP,pedro.souza@email.com,Industrial Nunes,ATIVO,2025-06-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Ferreira,5514942861134,CLIENTE,Atacado,Rancharia,SP,bruna.ferreira@email.com,Atacado Carvalho,VIP,2025-12-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Rodrigues,5515914949271,CLIENTE,Ceramica,Campo Grande,MS,patricia.rodrigues@email.com,Ceramica Alves,ATIVO,2025-05-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Pereira,5515912489265,CLIENTE,Rural,Paraguacu Paulista,SP,bruno.pereira@email.com,Rural Alves,ATIVO,2025-06-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Moreira,5518958174079,CLIENTE,Atacado,Ribeirao Preto,SP,andre.moreira@email.com,Atacado Oliveira,ATIVO,2025-07-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Gomes,5515937598078,CLIENTE,Construcao,Goiania,GO,thiago.gomes@email.com,Construcao Costa,ATIVO,2025-08-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Almeida,5516962803174,CLIENTE,Construcao,Tupa,SP,julia.almeida@email.com,Construcao Martins,ATIVO,2025-12-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Ferreira,5518911333201,CLIENTE,Ceramica,Presidente Prudente,SP,ana.ferreira@email.com,Ceramica Santos,ATIVO,2025-04-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Santos,5515962610991,CLIENTE,Pecuaria,Candido Mota,SP,rafael.santos@email.com,Pecuaria Ferreira,ATIVO,2025-10-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Costa,5518961380801,CLIENTE,Exportacao,Candido Mota,SP,juliana.costa@email.com,Exportacao Rocha,NOVO,2025-08-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Moreira,5516999853319,CLIENTE,Exportacao,Assis,SP,thiago.moreira@email.com,Exportacao Moreira,ATIVO,2025-11-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Mendes,5515975711587,CLIENTE,Agropecuaria,Tupa,SP,felipe.mendes@email.com,Agropecuaria Ribeiro,ATIVO,2025-04-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Oliveira,5515997191655,CLIENTE,Ceramica,Maringa,PR,felipe.oliveira@email.com,Ceramica Dias,ATIVO,2025-04-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Oliveira,5515937101960,CLIENTE,Construcao,Candido Mota,SP,felipe.oliveira@email.com,Construcao Souza,NOVO,2025-05-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Almeida,5514969759894,CLIENTE,Atacado,Uberlandia,MG,lucas.almeida@email.com,Atacado Alves,ATIVO,2025-08-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Gomes,5515927419740,CLIENTE,Ceramica,Paraguacu Paulista,SP,andre.gomes@email.com,Ceramica Carvalho,ATIVO,2025-06-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Rodrigues,5514948006388,CLIENTE,Mobiliario,Botucatu,SP,felipe.rodrigues@email.com,Mobiliario Carvalho,NOVO,2025-08-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Lima,5518987092118,CLIENTE,Varejo,Piraju,SP,larissa.lima@email.com,Varejo Ferreira,ATIVO,2025-01-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Nunes,5518939407376,CLIENTE,Mobiliario,Londrina,PR,pedro.nunes@email.com,Mobiliario Almeida,ATIVO,2025-12-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Carvalho,5516948155310,CLIENTE,Industrial,Uberlandia,MG,camila.carvalho@email.com,Industrial Silva,ATIVO,2025-09-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Carvalho,5514959941150,CLIENTE,Agropecuaria,Bauru,SP,lucas.carvalho@email.com,Agropecuaria Souza,ATIVO,2025-12-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Oliveira,5518962105128,CLIENTE,Ceramica,Paraguacu Paulista,SP,carlos.oliveira@email.com,Ceramica Oliveira,ATIVO,2025-10-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Rocha,5514989475026,CLIENTE,Agropecuaria,Candido Mota,SP,felipe.rocha@email.com,Agropecuaria Nunes,ATIVO,2025-05-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Souza,5518931836639,CLIENTE,Atacado,Londrina,PR,felipe.souza@email.com,Atacado Rodrigues,ATIVO,2025-10-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Almeida,5514991640939,CLIENTE,Atacado,Paraguacu Paulista,SP,maria.almeida@email.com,Atacado Nunes,ATIVO,2025-03-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Almeida,5516980092551,CLIENTE,Varejo,Piraju,SP,maria.almeida@email.com,Varejo Souza,ATIVO,2025-07-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Nunes,5514912919899,CLIENTE,Varejo,Rancharia,SP,larissa.nunes@email.com,Varejo Moreira,ATIVO,2025-02-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Alves,5514939959215,CLIENTE,Rural,Avare,SP,maria.alves@email.com,Rural Almeida,ATIVO,2025-12-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Alves,5514940410388,CLIENTE,Industrial,Ribeirao Preto,SP,lucas.alves@email.com,Industrial Mendes,VIP,2025-09-07,,,,,,,,,,,,,,,,,,,,,
